,Species_Name,Actual EvapoTranspiration,After-ripening requirement,Altitude,Altitude (maximum recorded),Altitude (minimum recorded),Altitude (typical minimum),Annual precipitation,Annual seed dispersal,Appendages on dispersal unit,Average annual relative humidity,Average number of ground frost days per year (sum) (FRS),British distribution (post 1949 records),Carnivory,Change Index,Chromosome cDNA content,Chromosome number,Chromosome ploidy,Cleistogamy,Clonality,Cloud cover,"Comments, notes, methods",Dataset (1),Dataset (2),Dichogamy,"Dicliny (monoeceous, dioecious, hermaphrodite)",Dispersal syndrome (agent),Dispersal unit (dispersule / diaspore) length,EW Index,Ecosystem rooting depth,Ellenberg indicator value: Light,Ellenberg indicator value: Moisture,Ellenberg indicator value: Salt tolerance,Ellenberg indicator value: nitrogen,Ellenberg indicator value: pH (reaction),End of flowering,Epoch,Exposure,Family,Fern  and moss spore width (diameter),Fertilization,Fine root diameter,First historical record: 1. date,First historical record: 2. site,Flow,Flower pollen ovule ratio,Flowering periode: peak month,Fossil record: 1. earliest record,Fossil record: 2. earliest postglacial record,Fraction of absorbed photosynthetic active radiation (FAPAR) of the site,GPP of the site,Genera growth form,Germination requirements 1. chilling,Germination requirements 2. light,Germination requirements 3. temperature fluctuation,Germination type,Habitat / plot description,Heteromorphy,Heterophylly,Identifier within contributed dataset (ID),Inbreeding,Incompatibility systems,Intensity of mycorrhizal infection,January mean temperature,July mean temperature,Latitude,Length of growing season (LGP),Location / Site Name,Location Country,Longitude,Major Phylogenetic Group,Maximum Green Vegetation Fraction,Maximum depth of leaves in the canopy,Maximum temperature at which 50% seeds germinate,Maximum temperature of germination,Mean annual sum of potential evapotranspiration (PET),Mean annual temperature (MAT),Mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean number of wet days per year,Mean sum of annual precipitation (PPT / MAP / TAP),Mid Point,Minimum temperature at which 50% seeds germinate,Minimum temperature germination,Mono/poly carpic,Mycorrhizal type,NDVI of the site,NPP of the site (2),Net primary productivity of the site (NPP),Normal method of propagation,Northern Limit in Britain,Northern Limit in Europe,Number of European countries in which native,Nutrition (autotroph versus heterotroph),"Onset of flowering (first flowering date, beginning of flowering period)",Order,Photoperiodism: threshold value (h),Photoperiodism: type,Photosynthesis per leaf area at leaf temperature (A_area),Photosynthesis per leaf dry mass (Amass),Physical defences on buds,Physical defences on flowers/fruits,Physical defences on leaves,Physical defences on stems,Plant age at first flowering (primary juvenil period),Plant growth form,Plant height (unspecified if vegetative or reproductive),Plant life form (Raunkiaer life form),Plant photosynthetic pathway,Plant relative growth rate (RGR),Pollen viability,Pollen: 1. mono/di-morphic,Pollen: 2. diameter (um),Pollination syndrome (pollen vector),Precipitation Seasonality (Coefficient of Variation),Precipitation of Coldest Quarter,Precipitation of Driest Month,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Wettest Month,Precipitation of Wettest Quarter,Priestley-Taylor alpha coefficient,Range: 1. european countries where native,Range: 2. european countries where introduced,Range: 3. continents where native,Range: 4. continents where introduced,Reference / source,Root architecture / root system / root habit,Root hair length,Root hairs,"Root persistence (livespan, longevity)",Root rooting depth ,SLA: undefined if petiole in- or excluded,SN Index,Salinity Tolerance,Seed / ovule ratio,Seed dry mass,Seed length (largest dimension length),Seed number per plant,Seed shedding season (time of seed dispersal),Seed viability,Seedbank density,Seedbank longevity,Seedbank type,Seeds per flower,Soil C content per ground area,Soil N content per ground area,Soil bulk density,Soil field capacity,Soil ph,Soil plant available water capacity of rooting zone (derived from remote sensing) 1,Soil plant available water capacity of rooting zone (derived from remote sensing) 2,Soil profile available water capacity,Soil thermal capacity,Soil water content (SWC),Soil wilting point,Solar radiation (kJ m-2 day-1),Southern Limit in Europe,Species conservation status,Species continentality,Species eastern limit,Species nutrient requirements (in soil),Species nutrient requirements (in water),Species occurance dynamics (increasing / decreasing),Species origin,"Species pH requirement ( soil, extreme minimum)","Species pH requirement ( soil, typical minimum)","Species pH requirement (soil, extreme maximum)","Species pH requirement (soil, typical maximum)","Species pH requirement (water, extreme maximum)","Species pH requirement (water, extreme minimum)","Species pH requirement (water, typical maximum)","Species pH requirement (water, typical minimum)",Species rarity status,Species soil moisture requirements (drainage),Species soil moisture requirements (supply),Species soil moisture requirements (water table),Species status (nativity at growth location),Species synonyms (alternative name),Spread (plant height versus plant width relationshp)),Stem longevity,Stem self-supporting,Stomata density,Stomata density on lower surface,Stomata density on upper surface,Stomata distribution (surfaces present),Subclass,Temperature sum of growing degree days (GDD),Temperature: Annual Range,Temperature: Isothermality (BIO2/BIO7) (* 100),Temperature: Max Temperature of Warmest Month,Temperature: Mean Diurnal Range (Mean of monthly (max temp - min temp)),Temperature: Mean Temperature of Coldest Quarter,Temperature: Mean Temperature of Driest Quarter,Temperature: Mean Temperature of Warmest Quarter,Temperature: Mean Temperature of Wettest Quarter,Temperature: Min Temperature of Coldest Month,Temperature: Seasonality (standard deviation *100),Terrestrial chlorophyll index of the site,Time (season) of germination (seedling emergence),Tolerance (resistance) to heavy metals,Tolerance to drought,Tolerance to frost (non-woody tissue),Tolerance to frost (seedlings),Tolerance to grazing,Tolerance to shade,Typical abundance where naturally occurring,Vegetation type / Biome,Vegetative regeneration / reproduction (clonal spread),Vegetative reproduction: pattern forming,Water vapor pressure (kPa),Wetness/Humidity/Aridity of area where samples were taken,Wind speed (m s-1),Woodiness
140,Amaranthus hypochondriacus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,Amaranthus palmeri,744.0,,432.0,,,,,,,66.0,190.2,,,,1.46631579,32.28571429,2.444444444,,,61.4,,TRY db 163,"Plant Traits for Grassland Species (Konza Prairie, Kansas, USA)",,,,,,1.100000024,,,,,,,,,Amaranthaceae,,,,,,,,,,,0.397666663,799.6,H,,,,,,,,62584.5,,,,,,39.09,9.0,,USA,-96.56,Angiosperms,100.0,,,,1150.0,12.05833333,188.9920807,-47.12749863,141.8674164,63.5,893.0,,,,,,0.542994797,616.0999756,283.5,,,,,,,Caryophyllales,,,,,,,,,,H,,,,,,,,,51.14382711,73.0,21.0,73.0,322.0,135.0,361.0,64.0,,,,,Craine et al 2011,,,,,,148.8095238,,,,,,,,,,,,,15.62989998,1738.469971,1.364140034,440.9339905,6.743999958,202.699997,151.699997,259.3720093,1.097000003,66.0,181.5619965,15175.5,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,3056.0,40.80000019,29.04411741,31.5,11.84999996,-1.149999936,-1.149999936,24.4333334,21.98333327,-9.300000191,1031.064834,1.671936989,,,,,,,,,8,,,1.082500013,0.7626,4.475000004,
142,Amaranthus powellii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,Amaranthus powellii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,Amaranthus retroflexus,487.0,,162.0,,,,,,,69.0,197.4,,,,1.46631579,32.28571429,2.444444444,,,54.1,,TRY db 067,Kattge J. Leaf Physiology Database,,,,,,0.600000024,,,,,,,,,Amaranthaceae,,,,,,,,,,,0.253236115,1093.4,H,,,,,,,,30105.0,,,,,,39.35,9.0,"Mallorca,  Balearic Island",Germany,8.7,Angiosperms,75.0,,,,984.0,10.44583332,204.0956726,-53.13683319,150.9604187,63.1,562.0,,,,,Absent,0.385374993,688.2999878,725.1,,,,,,,Caryophyllales,,,,340.9096137,,,,,,H,,,C4,,,,,,48.46072213,145.0,7.0,43.0,175.0,70.0,187.0,48.0,,,,,Kattge et al 2009,,,,,,189.7087236,,,,,,,,,,,,,11.07979965,1562.420044,1.426380038,417.8099976,5.501999855,134.699997,161.6000061,242.2940064,1.14222002,55.0,168.4869995,15607.75,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,2477.0,26.09999943,32.10669811,29.70000076,10.41666671,1.583333333,5.316666834,22.80000003,16.13333289,-4.300000191,654.863348,1.948979259,,,,,,,,,4,,,0.945833335,0.5751,2.858333349,
145,Amaranthus thunbergii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,Amaryllis belladonna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,Ambrosia artemisiifolia,696.0,,318.0,,,,,,,73.0,238.3,,,,4.75,,3.0,,,70.1,,TRY db 066,Weiher E. Midwestern and Southern US Herbaceous Species Trait Database,,,,,,1.100000024,,,,,,,PPH,,Asteraceae,,,,,,,,,,,0.456486106,994.4,H,,,,,,,,28164.5,,,,,,44.7,8.0,Fall CreekWI,USA,-91.31666667,Angiosperms,98.0,,,,918.0,6.220833439,174.9015808,-52.52058411,122.3829193,99.8,823.0,2.65,,,,,0.561980486,666.2000122,584.3,,,,,,,Asterales,,,,353.46,,,,,,H,,,,,,,,,49.81538646,75.0,19.0,75.0,318.0,111.0,318.0,75.0,,,,,unpub.,,,,,,258.2995428,,,,,,,,,,,,,7.991439819,896.8720093,1.531319976,399.2390137,6.578000069,211.5,197.8000031,243.7409973,1.221699953,80.0,155.4980011,12796.5,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,2032.0,44.20000076,25.73529354,25.70000076,11.37499994,-9.23333329,-9.23333329,19.9000001,19.9000001,-18.5,1177.944012,1.826901913,,,,,,,,,4,,,0.861666666,0.8954,3.216666659,
148,Ambrosia psilostachya,636.0,,277.0,,,,,,,68.0,241.5,,,,4.75,,3.0,,,70.2,,TRY db 070,"Reich P. Cedar Creek Savanna SLA, C, N Database",,,,,,1.100000024,,,,,,,PPH,,Asteraceae,,,,,,,,,,,0.445444435,873.8,H,,,,,temperate oak savanna,,,32996.0,,,,,,45.41666667,8.0,Cedar Creek Ecosystem Science Reserve on the Anoka Sand Plain,USA,-93.16666667,Angiosperms,87.0,,,,896.0,6.245833316,174.9015808,-52.52058411,122.3829193,94.7,744.0,2.65,,,,,0.499669284,562.0999756,496.7,,,,,,,Asterales,,,,,,,,,,H,,,C3,,,,,,52.67963295,68.0,20.0,68.0,311.0,111.0,311.0,70.0,,,,,Willis et al 2010,,,,,,150.9534884,,,,,,,,,,,,,20.82089996,1392.670044,1.128900051,466.1440125,6.980999947,238.0,230.5,333.1560059,0.918739975,75.0,132.9839935,12778.0,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,2079.0,45.39999962,25.75257036,26.29999924,11.69166685,-9.633333365,-9.633333365,20.29999971,20.29999971,-19.10000038,1212.884346,1.845725179,,,,,,,,,4,,,0.844999998,0.8381,3.074999988,
149,Ambrosia trifida,744.0,,432.0,,,,,,,66.0,190.2,,,,4.75,,3.0,,,61.4,,TRY db 163,"Plant Traits for Grassland Species (Konza Prairie, Kansas, USA)",,,,,,1.100000024,,,,,,,PPH,,Asteraceae,,,,,,,,,,,0.397666663,799.6,H,,,,,,,,62221.0,,,,,,39.09,9.0,"margin of a cornfield near Urbana, Illinois",USA,-96.56,Angiosperms,100.0,,,,1150.0,12.05833333,188.9920807,-47.12749863,141.8674164,63.5,893.0,2.65,,,,,0.542994797,616.0999756,283.5,,,,,,,Asterales,,,,392.0,,,,,,H,,,,,,,,,51.14382711,73.0,21.0,73.0,322.0,135.0,361.0,64.0,,,,,Craine et al 2011,,,,,,161.4285714,,,,,,,,,,,,,15.62989998,1738.469971,1.364140034,440.9339905,6.743999958,202.699997,151.699997,259.3720093,1.097000003,66.0,181.5619965,15175.5,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,3056.0,40.80000019,29.04411741,31.5,11.84999996,-1.149999936,-1.149999936,24.4333334,21.98333327,-9.300000191,1031.064834,1.671936989,,,,,,,,,8,,,1.082500013,0.7626,4.475000004,
150,Amelanchier lamarckii,,,,,,,,,,,,,does not kill insects,,,,,,,,,,,,hermaphrodite,,,3.44,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,polycarpic,,,,,,,,,autotrophic,4.0,,,,,,,,glabrous,,,,1200,phanerophyte,C3,,,,,insect,,,,,,,,,,,,Europe,"Clapham AR, Tutin TG, Moore DM 1987    Flora of the British Isles, 3rd ed, Cambridge University...",,,,,,,1.85,,,,,,,,,,transient,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,naturalised,,height = width,,self-supporting,,,,,,,,,,,,,,,,,,spring,,,,,,,,,,,,,,woody
151,Ammi majus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,Ammophila arenaria,492.0,,7.0,,0.0,,1083.0,regular,,85.0,153.4,,does not kill insects,-0.26,9.625,28,4.0,,Rhizome far creeping,82.8,,TRY db 088,Ordonez J. The Netherlands Plant Traits Database,weakly protogynous,hermaphrodite,,,5.4,,9.0,4.0,3.0,,6.0,8.0,,,Poaceae,,normally self,,1562.0,Northumberland,,,,,,,963.1,H,partial,,absolute,,,,,33428.0,,,normally mycorrhizal,4.400000095,14.39999962,52.42279472,10.0,South Uist (Staoinebrig),Netherlands,4.558299588,Angiosperms,93.0,,,,589.0,9.74999998,164.4979096,-66.41091919,98.08933258,195.0,828.0,,,,polycarpic,arbuscular,0.488411456,,625.05,vegetative,,60-65,26.0,autotrophic,7.0,Poales,,,,,,,glabrous,,2-5 yrs,H,120,hemicryptophyte,C3,,,,50.0,wind,27.69380688,199.0,43.0,151.0,191.0,100.0,287.0,83.0,,,Europe,North America,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,>100,73.18,4.64,salt-affected,,4.3,,,summer,,800,,short-term persistent,,54.91880035,3881.52002,0.790099978,200.1880035,6.788000107,,,126.1449966,0.666580021,90.0,74.04340363,9957.833333,No,,Not continental,European,infertile,,,Neophyt in British Islands,4.6,6.1,9.1,9.06,,,,,Present,free-draining,,periodically high,native,,height = width,<1,self-supporting,,,,upper,Magnoliidae,1625.0,20.00000078,30.43117661,19.70000076,5.999999962,3.649999934,8.449999968,16.1500001,10.76666665,-0.300000012,520.4019472,1.682370663,autumn,,resists,,,,none,dominant,4,rooting stems,diffuse ramets,1.051666677,1.3429,6.133333286,non-woody
153,Amsinckia lycopsoides,,,,,,,,,,,,,does not kill insects,,,30,,,,,,,,,hermaphrodite,,,1.66,,,,,,,,,,,,,,1922.0,Farne Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,seed,,,,autotrophic,6.0,,,,,,,,stiff hairs,,,,20,therophyte,C3,,,,,insect,,,,,,,,,,,North America,Europe,"Clapham AR, Tutin TG, Moore DM 1987    Flora of the British Isles, 3rd ed, Cambridge University...",,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,fertile,,,Archeophyt in British Islands,,,,,,,,,,,,,naturalised,,height > width,<1,self-supporting,,,,,,,,,,,,,,,,,,,,,,,,none,,,,no ramets,,,,non-woody
154,Amsinckia micrantha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Anacamptis laxiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Anacamptis morio,684.0,,474.0,304,0.0,,801.0,regular,,77.0,216.2,455.0,does not kill insects,-0.98,19.27,36,,cleistogamy not recorded,Little or no vegetative spread,80.4,,"LEDA Traitbase; Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology  ...",http://www.uni-oldenburg.de/en/landeco/research/projects/LEDA/Data%20Files/,homogamous,hermaphrodite,wind,,4.33,0.699999988,8.0,,,3.0,7.0,6.0,,indifferent,Orchidaceae,,normally cross,,1634.0,,,,5.0,,,0.616222203,1549.8,H,,,,,,homomorphic,,10979.0,,,normally mycorrhizal,3.900000095,15.80000019,48.00237189,9.0,,GERMANY,7.935671601,Angiosperms,98.0,,,,786.0,9.262500007,164.6640015,-59.36024857,105.3069992,179.3,1059.0,,,,monocarpic,orchid,0.723864555,698.0999756,789.1,seed,,55-60,28.0,autotrophic,4.0,Asparagales,,,,,,,,,2-5 yrs,H,10,Non-bulbous geophyte,C3,,,,,insect,16.25878727,238.0,70.0,215.0,308.0,113.0,327.0,87.0,,,Europe,,Wells TCE 1991    personal communication,adventitious,,,<1,shallow,406.8,1.63,,,,,>10000,summer,some non-viable,,,,>1000,18.29229927,2240.780029,1.280220032,429.131012,5.852000237,58.70000076,58.70000076,260.644989,1.03204,88.0,168.4869995,11380.41667,No,,Not continental,European,infertile,,declining,Neophyt in British Islands,6.2,6.6,7.8,7.0,,,,,Present,slow-draining,intermittent,periodically high,native,,height > width,,self-supporting,,,,,Magnoliidae,1569.0,25.50000048,32.71241782,21.10000038,8.3416667,1.766666621,2.750000047,17.10000006,15.51666657,-4.400000095,628.4292303,2.543754101,,,resists,resistant,,,none,scattered,Temperate,tubers,patch-forming,0.948333338,1.2162,2.883333325,non-woody
157,Anacamptis pyramidalis,641.0,,792.0,320,0.0,,861.0,,,78.0,206.8,,does not kill insects,0.55,24.64,36,,,Little or no vegetative spread,74.8,,TRY db 207,Roemermann C. Herbaceous Plants Traits From Southern Germany,,hermaphrodite,wind,,4.19,0.699999988,,4.0,,3.0,,8.0,,,Orchidaceae,,normally cross,,1660.0,Cambridgeshire,,,,,,0.567041636,1281.9,H,,,,,,,,78879.0,,,normally mycorrhizal,4.099999905,15.5,48.566612,8.0,,Germany,9.541626,Angiosperms,100.0,,,,722.0,7.016666658,165.6874237,-57.96533203,107.7249222,177.8,1034.0,,,,monocarpic,orchid,0.673046887,690.2000122,685.4,,,55-60,28.0,autotrophic,6.0,Asparagales,,,,,,,,glabrous,5-20 yrs,H,20,Non-bulbous geophyte,C3,,,,,insect,17.89242573,225.0,69.0,216.0,318.0,120.0,327.0,88.0,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,261.25,1.91,,,,,>10000,,,,,,>1000,10.84150028,1401.640015,1.576259971,411.4100037,6.650000095,38.40000153,38.40000153,197.5079956,1.254099965,92.0,213.8999939,11163.33333,No,,Not continental,European,infertile,,,Neophyt in British Islands,,,,,,,,,Present,,,,native,,height > width,<1,self-supporting,27.37467333,,,,Magnoliidae,1531.0,24.70000029,29.41970264,18.60000038,7.266666636,-0.766666691,0.083333294,15.05000019,13.33333341,-6.099999905,648.4433626,2.050540686,,,,,,,none,frequent,4,tubers,,0.834999993,1.252,3.433333337,non-woody
158,Anaphalis margaritacea,541.0,,1922.0,,,,,,,58.5,267.65,,,,,,,,,68.75,,Dryad Digital Repository,Spasojevic M. Niwot Alpine Plant Traits,,,,,,1.100000024,,,,,,,,,Asteraceae,,,,,,,,,,,0.589590281,1058.35,,,,,,,,,53959.0,,,,,,44.3,5.0,Niwot Ridge LTER,USA,-114.69,Angiosperms,93.5,,,,695.0,3.887500001,188.7537918,-53.82916641,134.9263382,118.1,1260.5,,,,,VA,0.693033844,360.0,596.3,,,,,,,Asterales,,,,,,,,,,H,,,,,,,,,41.76989817,475.0,35.5,136.5,158.0,186.0,548.5,77.5,,,,,Marx et al 2016,,,,,,165.2523004,,,,,,,,,,,,,15.17605019,977.5140381,1.373470008,357.2545013,5.534000158,87.90000153,83.0,224.8454971,1.10018003,82.0,132.4090004,13492.625,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,Magnoliidae,1069.0,26.34999991,36.9530383,17.19999981,9.791666738,-2.958333338,7.600000096,11.98333338,-0.25833341,-9.150000095,623.017979,2.237783492,,,,,,,,,5,,,0.586250003,1.68225,3.958333353,
159,Anchusa azurea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Anchusa ochroleuca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Anchusa officinalis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,"Bucher.E., Kofle, V., Vorwohl, G., and Zeiger, E. 2004 Das  Pollenbild der Studtiroler Honiger ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Andromeda polifolia,291.0,,421.0,735,0.0,,1159.0,,,73.0,316.0,140.0,does not kill insects,0.09,,c. 48,,,Rhizome far creeping,81.2,,TRY db 130,Craine J. Global 15N Database,homogamous,hermaphrodite,wind,1.08,4.32,0.400000006,,,,1.0,,9.0,Miocene,,Ericaceae,,cross and self,,1597.0,Lancashire,,347.7,6.0,,,0.553319454,521.2,S,,partial,,,,,,22805.0,,"present, mechanism unknown",normally mycorrhizal,3.299999952,14.39999962,68.33,5.0,Tartu,Sweden,18.8166667,Angiosperms,90.0,,,,371.0,0.32083332,97.29299927,-41.14433289,56.15083313,224.1,362.0,14.15,,,,ericoid,0.188036457,154.5,365.0,,,>65,18.0,autotrophic,5.0,Ericales,,,,59.6,,,glabrous,,,S,30,chamaephyte,C3,,,,,insect,42.4745973,71.0,15.0,51.0,146.0,62.0,146.0,78.0,,,Europe,,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",,,,,,77.46506844,4.04,,,,1.1,,,,,1-5 yrs,transient,10-100,26.04640007,2503.669922,1.160159946,364.5830078,6.184999943,11.0,93.59999847,243.7610016,0.944999993,88.0,101.9520035,7849.333333,No,,Not continental,Circumpolar,infertile,,,Neophyt in British Islands,,3.3,,4.55,,,,,Present,slow-draining,,permanently high,native,,height = width,,self-supporting,,,,,Magnoliidae,208.0,30.0,24.13888915,15.0,7.241666744,-8.950000127,-1.916666746,10.41666675,10.41666675,-15.0,779.663273,0.700918257,autumn,,,resistant,,,none,scattered,11,rhizomes,diffuse ramets,0.501666668,1.07885,2.625,woody
163,Anemanthele lessoniana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Anemone apennina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Anemone blanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Archeophyt in British Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
